
# Curve 0 of 1, 1351 points
# Curve title: "f using (bin($3)):(1./(STATS_records*width))"
# x y type
 60.525  0.0006  o
 60.575  0.0006  o
 60.625  0.0006  o
 60.725  0.0004  o
 60.775  0.0004  o
 60.875  0.0004  o
 60.925  0.0004  o
 61.075  0.0002  o
 61.125  0.0004  o
 61.225  0.0006  o
 61.275  0.001  o
 61.325  0.0002  o
 61.375  0.0002  o
 61.425  0.0004  o
 61.475  0.001  o
 61.525  0.0004  o
 61.575  0.0002  o
 61.625  0.0002  o
 61.725  0.0002  o
 61.775  0.0002  o
 61.825  0.0002  o
 61.975  0.0002  o
 62.025  0.0006  o
 62.075  0.0004  o
 62.125  0.0002  o
 62.175  0.0004  o
 62.225  0.0002  o
 62.275  0.0002  o
 62.325  0.0004  o
 62.425  0.0006  o
 62.475  0.0002  o
 62.675  0.0004  o
 62.775  0.0002  o
 62.825  0.0006  o
 62.975  0.0002  o
 63.025  0.0002  o
 63.175  0.0004  o
 63.275  0.0004  o
 63.475  0.0006  o
 64.125  0.0002  o
 64.175  0.0002  o
 64.225  0.0004  o
 64.275  0.0006  o
 64.375  0.0002  o
 64.425  0.0002  o
 64.575  0.0002  o
 64.925  0.0002  o
 65.025  0.0006  o
 65.125  0.0004  o
 65.225  0.0002  o
 65.425  0.0002  o
 65.475  0.0004  o
 65.575  0.0002  o
 65.625  0.0002  o
 65.675  0.0006  o
 65.925  0.0002  o
 65.975  0.0002  o
 66.025  0.0002  o
 66.075  0.0002  o
 66.125  0.0004  o
 66.225  0.0002  o
 66.275  0.0002  o
 66.475  0.0002  o
 66.575  0.0002  o
 66.625  0.0004  o
 66.725  0.0002  o
 66.825  0.0002  o
 66.975  0.0002  o
 67.125  0.0008  o
 67.275  0.0002  o
 67.875  0.0002  o
 67.975  0.0004  o
 68.025  0.0002  o
 68.375  0.0006  o
 68.525  0.0002  o
 68.575  0.0002  o
 68.625  0.0002  o
 68.725  0.0002  o
 68.775  0.0004  o
 68.825  0.0002  o
 68.975  0.0004  o
 69.125  0.0002  o
 69.225  0.0002  o
 69.425  0.0004  o
 69.525  0.0002  o
 69.675  0.0002  o
 69.825  0.0004  o
 70.125  0.0002  o
 70.375  0.0002  o
 70.425  0.0002  o
 70.875  0.0004  o
 70.925  0.0004  o
 71.025  0.0002  o
 71.275  0.0002  o
 71.575  0.0002  o
 71.725  0.0002  o
 71.825  0.0006  o
 72.225  0.0002  o
 72.325  0.0004  o
 72.375  0.0002  o
 72.475  0.0002  o
 72.625  0.0002  o
 72.675  0.0002  o
 72.775  0.0002  o
 72.825  0.0002  o
 72.925  0.0002  o
 73.025  0.0006  o
 73.075  0.0002  o
 73.125  0.0004  o
 73.325  0.0002  o
 73.575  0.0002  o
 73.775  0.0002  o
 73.975  0.0002  o
 74.075  0.0006  o
 74.125  0.0002  o
 74.325  0.0002  o
 74.475  0.0004  o
 74.575  0.0002  o
 74.775  0.0002  o
 75.075  0.0002  o
 75.275  0.0004  o
 75.325  0.0002  o
 75.425  0.0002  o
 75.675  0.0002  o
 75.725  0.0002  o
 75.925  0.0002  o
 76.075  0.0004  o
 76.325  0.0002  o
 77.075  0.0002  o
 77.125  0.0002  o
 77.275  0.0002  o
 77.425  0.0002  o
 77.825  0.0002  o
 78.175  0.0002  o
 78.625  0.0002  o
 78.675  0.0002  o
 78.725  0.0002  o
 79.075  0.0002  o
 79.125  0.0002  o
 79.425  0.0002  o
 79.825  0.0002  o
 80.075  0.0002  o
 80.175  0.0002  o
 80.225  0.0002  o
 80.825  0.0002  o
 81.025  0.0002  o
 81.175  0.0002  o
 81.825  0.0002  o
 81.875  0.0002  o
 83.175  0.0002  o
 83.575  0.0002  o
 83.875  0.0002  o
 84.275  0.0002  o
 84.325  0.0002  o
 84.575  0.0002  o
 85.575  0.0002  o
 86.325  0.0002  o
 86.925  0.0002  o
 88.525  0.0002  o
 88.675  0.0002  o
 88.725  0.0002  o
 91.025  0.0002  o
 92.025  0.0002  o
 92.225  0.0002  o
 92.575  0.0002  o
 92.825  0.0002  o
 93.075  0.0002  o
 93.125  0.0002  o
 95.075  0.0002  o
 97.825  0.0002  o
 98.625  0.0002  o
 98.775  0.0002  o
 100.275  0.0002  o
 113.625  0.0002  o
 115.475  0.0002  o


